longitude,Has Parking,Cancellation Policy,Has Hot Tub,city,bedrooms,AirDNA Market,adr,Pets Allowed,Occupancy Rate LTM,Max Guests,Listing Type,Host Type,Has Pool,Created Date,bathrooms,Overall Rating,Minimum Stay,Cleaning Fee,Price Tier,Has Kitchen,Number of Reviews,Number of Photos,Number of Bookings LTM,latitude,zipcode
-116.45444,True,strict,False,Landers,1.0,"JOSHUA TREE, CA",174.29,True,1.0,2.0,Entire home/apt,1 Unit,False,2021-12-31,1.0,96.0,1.0,80.0,midscale,True,10.0,44.0,1.0,34.29016,92285
-116.3497,True,strict,False,Joshua Tree,1.0,"JOSHUA TREE, CA",187.72,False,0.650289,2.0,Entire home/apt,2-5 Units,False,2020-12-17,1.0,99.0,1.0,80.0,midscale,True,291.0,10.0,152.0,34.12025,92252
-116.36414,True,strict,True,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",168.61,True,0.71875,4.0,Entire home/apt,1 Unit,True,2021-12-12,1.0,97.0,4.0,100.0,economy,True,7.0,27.0,5.0,33.89973,92241
-116.49624,True,super strict,True,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",276.39,True,0.430556,2.0,Private room,6-20 Units,True,2017-11-06,1.0,91.0,1.0,25.0,upscale,True,32.0,42.0,98.0,33.96285,92240
-116.54047,True,moderate,False,Desert Hot Springs,2.0,"COACHELLA VALLEY, CA",190.9,True,0.25641,4.0,Entire home/apt,1 Unit,True,2021-11-24,1.0,100.0,28.0,100.0,budget,True,4.0,10.0,3.0,33.97754,92240
-116.41542,True,flexible,False,Rancho Mirage,3.0,"COACHELLA VALLEY, CA",202.0,False,0.209302,4.0,Entire home/apt,1 Unit,True,2022-01-06,2.0,94.428571,28.0,75.0,budget,True,14.0,13.0,9.0,33.75624,92270
-116.40701,True,strict,True,Yucca Valley,4.0,"JOSHUA TREE, CA",282.8,True,0.852055,10.0,Entire home/apt,21+ Units,True,2021-12-20,3.0,97.12931,2.0,250.0,budget,True,116.0,50.0,112.0,34.13658,92284
-116.49382,True,strict,False,Desert Hot Springs,2.0,"COACHELLA VALLEY, CA",254.11,False,0.163793,4.0,Private room,2-5 Units,False,2022-02-02,1.0,97.0,1.0,70.0,midscale,False,7.0,21.0,18.0,33.97456,92240
-116.51311,True,flexible,False,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",113.04,False,0.40694,2.0,Private room,6-20 Units,True,2022-01-05,1.5,97.0,1.0,20.0,budget,True,101.0,48.0,89.0,33.97213,92240
-116.41339,True,strict,True,Rancho Mirage,5.0,"COACHELLA VALLEY, CA",865.96,False,0.4,10.0,Entire home/apt,21+ Units,True,2022-03-05,5.5,100.0,28.0,595.0,upscale,True,6.0,46.0,7.0,33.74013,92270
-116.38297,True,strict,True,Yucca Valley,5.0,"JOSHUA TREE, CA",751.3,True,0.443836,12.0,Entire home/apt,6-20 Units,True,2021-12-12,5.0,94.3,2.0,450.0,economy,True,40.0,62.0,66.0,34.08731,92284
-116.44931,True,strict,True,Desert Hot Springs,2.0,"COACHELLA VALLEY, CA",60.0,False,0.306931,5.0,Entire home/apt,2-5 Units,True,2017-11-04,2.0,100.0,30.0,0.0,budget,True,4.0,8.0,15.0,33.92631,92241
-116.45597,True,strict,True,Yucca Valley,1.0,"JOSHUA TREE, CA",108.18,False,0.324324,3.0,Entire home/apt,2-5 Units,False,2022-02-14,1.0,99.0,1.0,25.0,economy,True,49.0,12.0,30.0,34.11226,92284
-116.47459,True,strict,True,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",883.26,False,0.345763,6.0,Entire home/apt,1 Unit,True,2021-11-17,2.0,100.0,2.0,250.0,luxury,True,5.0,84.0,41.0,33.95793,92240
-116.33632,True,moderate,True,Joshua Tree,3.0,"JOSHUA TREE, CA",360.47,True,0.545455,6.0,Entire home/apt,1 Unit,False,2021-10-21,2.0,98.0,1.0,235.0,upscale,True,129.0,43.0,83.0,34.13165,92252
-116.48769,True,strict,True,Cathedral City,2.0,"COACHELLA VALLEY, CA",348.07,True,0.521368,4.0,Entire home/apt,21+ Units,True,2022-04-24,2.0,100.0,2.0,300.0,economy,True,10.0,16.0,22.0,33.8438,92234
-116.48079,True,flexible,False,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",707.47,True,0.11811,8.0,Entire home/apt,1 Unit,True,2021-12-23,3.0,97.142857,2.0,225.0,upscale,True,21.0,34.0,6.0,33.90963,92241
-116.42407,True,flexible,True,Yucca Valley,2.0,"JOSHUA TREE, CA",334.11,True,0.24812,6.0,Entire home/apt,6-20 Units,True,2021-12-09,2.0,97.0,2.0,149.0,upscale,True,36.0,32.0,26.0,34.10829,92284
-116.32486,True,flexible,True,Palm Desert,3.0,"COACHELLA VALLEY, CA",375.15,False,0.430108,8.0,Entire home/apt,1 Unit,True,2021-12-11,2.0,100.0,28.0,225.0,midscale,True,7.0,35.0,3.0,33.73449,92211
-116.46677,True,moderate,True,Cathedral City,2.0,"COACHELLA VALLEY, CA",261.5,True,0.482759,4.0,Entire home/apt,21+ Units,True,2021-12-26,2.0,94.75,7.0,200.0,midscale,True,8.0,33.0,10.0,33.79228,92234
-116.4406202,True,strict,True,Rancho Mirage,3.0,"COACHELLA VALLEY, CA",180.39,True,0.884615,6.0,Entire home/apt,21+ Units,True,2021-12-31,2.5,100.0,30.0,250.0,budget,True,1.0,59.0,3.0,33.7769999,92270
-116.4772,True,strict,True,Yucca Valley,3.0,"JOSHUA TREE, CA",343.85,True,0.758333,8.0,Entire home/apt,21+ Units,True,2021-05-19,2.0,99.0,2.0,250.0,upscale,True,141.0,55.0,91.0,34.11705,92284
-116.32271,True,strict,False,Palm Desert,2.0,"COACHELLA VALLEY, CA",243.97,False,0.733333,4.0,Entire home/apt,1 Unit,True,2022-01-01,2.0,100.0,30.0,275.0,economy,True,5.0,23.0,17.0,33.74142,92211
-116.49347,True,strict,True,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",678.62,True,0.215976,11.0,Entire home/apt,2-5 Units,True,2021-12-28,2.0,98.0,2.0,300.0,luxury,True,12.0,26.0,33.0,33.98042,92240
-116.47183,False,strict,False,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",2183.5,False,0.455556,10.0,Entire home/apt,6-20 Units,True,2021-10-19,4.0,100.0,1.0,350.0,luxury,False,1.0,26.0,36.0,33.93596,92240
-116.48488,True,strict,True,Cathedral City,4.0,"COACHELLA VALLEY, CA",501.86,True,0.184211,10.0,Entire home/apt,1 Unit,True,2021-12-06,2.0,88.0,2.0,150.0,economy,True,5.0,14.0,2.0,33.85129,92234
-116.29197,True,strict,True,Joshua Tree,4.0,"JOSHUA TREE, CA",553.75,False,0.315789,10.0,Entire home/apt,21+ Units,False,2022-01-18,3.0,92.645161,2.0,200.0,upscale,True,31.0,67.0,24.0,34.08957,92252
-116.325058,True,strict,True,Joshua Tree,4.0,"JOSHUA TREE, CA",359.81,True,0.690411,10.0,Entire home/apt,2-5 Units,True,2021-12-17,3.0,100.0,3.0,185.0,economy,True,57.0,52.0,82.0,34.110512,92252
-116.31455,True,moderate,True,Joshua Tree,2.0,"JOSHUA TREE, CA",311.56,False,0.764384,4.0,Entire home/apt,6-20 Units,False,2019-05-13,2.0,99.028302,2.0,175.0,luxury,True,318.0,60.0,99.0,34.14305,92252
-116.41251,True,strict,True,Rancho Mirage,5.0,"COACHELLA VALLEY, CA",777.38,False,0.419355,10.0,Entire home/apt,21+ Units,True,2021-10-18,5.5,93.0,28.0,595.0,luxury,True,6.0,47.0,3.0,33.73929,92270
-116.29794,True,strict,True,Joshua Tree,3.0,"JOSHUA TREE, CA",419.06,False,0.752907,6.0,Entire home/apt,2-5 Units,True,2022-01-17,2.0,99.0,2.0,175.0,upscale,True,145.0,34.0,121.0,34.17848,92252
-116.32962,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",496.64,True,0.345679,6.0,Entire home/apt,6-20 Units,True,2014-06-25,2.0,93.761905,1.0,168.0,upscale,True,63.0,53.0,9.0,33.76477,92211
-116.33722,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",244.42,True,0.683333,4.0,Entire home/apt,2-5 Units,True,2019-05-05,2.0,97.634921,1.0,180.0,economy,True,126.0,21.0,50.0,33.75971,92211
-116.42198,True,strict,True,Rancho Mirage,6.0,"COACHELLA VALLEY, CA",1056.93,False,0.272727,12.0,Entire home/apt,21+ Units,True,2022-01-01,6.5,100.0,28.0,595.0,luxury,True,14.0,50.0,7.0,33.77422,92270
-116.31015,True,strict,True,Joshua Tree,2.0,"JOSHUA TREE, CA",186.67,True,0.45098,4.0,Entire home/apt,2-5 Units,False,2021-12-18,2.0,98.0,1.0,175.0,economy,True,30.0,30.0,22.0,34.13883,92252
-116.48665,True,strict,True,Desert Hot Springs,5.0,"COACHELLA VALLEY, CA",902.82,False,0.51105,16.0,Entire home/apt,2-5 Units,True,2021-07-03,3.0,96.085714,2.0,300.0,midscale,True,70.0,34.0,74.0,33.95225,92240
-116.34496,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",210.67,False,1.0,4.0,Entire home/apt,2-5 Units,True,2022-01-22,2.0,95.0,2.0,130.0,midscale,True,11.0,24.0,1.0,33.75907,92211
-116.50719,True,strict,True,Pioneertown,2.0,"JOSHUA TREE, CA",284.56,False,0.58011,6.0,Entire home/apt,1 Unit,False,2022-01-02,2.0,100.0,2.0,200.0,upscale,True,95.0,86.0,96.0,34.15112,92268
-116.29241,True,strict,True,Joshua Tree,4.0,"JOSHUA TREE, CA",786.42,True,0.299451,13.0,Entire home/apt,21+ Units,False,2022-01-01,2.0,99.0,1.0,190.0,luxury,True,37.0,128.0,69.0,34.19411,92252
-116.31185,True,strict,False,Joshua Tree,5.0,"JOSHUA TREE, CA",1201.53,True,0.754386,16.0,Entire home/apt,6-20 Units,False,2021-12-08,5.0,100.0,2.0,250.0,luxury,True,1.0,33.0,69.0,34.19511,92252
-116.31649,True,strict,False,Joshua Tree,2.0,"JOSHUA TREE, CA",257.15,True,0.45,4.0,Entire home/apt,2-5 Units,False,2021-07-31,1.0,98.0,2.0,135.0,upscale,True,111.0,69.0,68.0,34.12864,92252
-116.31022,True,flexible,True,Joshua Tree,1.0,"JOSHUA TREE, CA",257.61,False,0.768362,2.0,Entire home/apt,1 Unit,False,2020-11-15,1.0,99.0,1.0,90.0,luxury,True,229.0,19.0,139.0,34.15747,92252
-116.52498,True,moderate,True,Desert Hot Springs,4.0,"COACHELLA VALLEY, CA",701.41,False,0.478006,10.0,Entire home/apt,1 Unit,True,2022-01-03,2.0,99.0,2.0,280.0,upscale,True,32.0,52.0,66.0,33.97761,92240
-116.34524,True,strict,True,Palm Desert,3.0,"COACHELLA VALLEY, CA",720.97,True,0.698413,6.0,Entire home/apt,6-20 Units,True,2022-03-08,2.5,100.0,2.0,200.0,budget,True,1.0,40.0,32.0,33.76915,92211
-116.47601,True,moderate,True,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",147.83,True,0.348837,2.0,Entire home/apt,6-20 Units,True,2021-12-31,1.0,97.0,1.0,27.0,economy,False,19.0,17.0,35.0,33.95708,92240
-116.48094,True,moderate,True,Yucca Valley,4.0,"JOSHUA TREE, CA",542.58,True,0.33526,8.0,Entire home/apt,21+ Units,True,2021-12-26,3.0,99.0,2.0,210.0,upscale,True,28.0,36.0,42.0,34.09973,92284
-116.30301,True,strict,False,Joshua Tree,1.0,"JOSHUA TREE, CA",132.15,False,0.327381,2.0,Entire home/apt,21+ Units,False,2020-10-28,1.0,96.689655,2.0,60.0,budget,True,116.0,11.0,28.0,34.18262,92252
-116.35694,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",180.0,True,0.555556,6.0,Entire home/apt,2-5 Units,True,2020-11-01,2.0,93.6,28.0,250.0,budget,True,15.0,36.0,3.0,33.73812,92211
-116.36583,True,moderate,True,Yucca Valley,1.0,"JOSHUA TREE, CA",228.61,False,0.680751,3.0,Entire home/apt,1 Unit,False,2022-02-19,1.0,100.0,2.0,90.0,upscale,True,29.0,28.0,56.0,34.19927,92284
-116.47319,True,moderate,True,Yucca Valley,2.0,"JOSHUA TREE, CA",236.83,True,0.57716,4.0,Entire home/apt,1 Unit,False,2022-01-21,2.0,98.0,2.0,175.0,upscale,True,52.0,51.0,55.0,34.11871,92284
-116.36437,True,moderate,True,Desert Hot Springs,9.0,"COACHELLA VALLEY, CA",1144.37,True,0.567493,16.0,Entire home/apt,21+ Units,True,2021-06-01,5.5,96.0,1.0,400.0,midscale,True,100.0,43.0,94.0,33.88346,92241
-116.41119,True,super strict,False,Yucca Valley,4.0,"JOSHUA TREE, CA",305.98,True,0.436842,8.0,Entire home/apt,21+ Units,False,2022-01-04,2.0,100.0,2.0,240.0,budget,True,11.0,25.0,36.0,34.15763,92284
-116.38132,True,strict,True,Landers,3.0,"JOSHUA TREE, CA",316.76,True,0.305019,8.0,Entire home/apt,21+ Units,True,2022-04-16,2.0,96.0,2.0,180.0,midscale,True,29.0,46.0,33.0,34.28741,92285
-116.45598,True,strict,True,Landers,3.0,"JOSHUA TREE, CA",462.48,False,0.224719,6.0,Entire home/apt,2-5 Units,True,2022-01-16,2.0,99.0,1.0,140.0,upscale,True,25.0,42.0,33.0,34.30465,92285
-116.34733,True,strict,True,Palm Desert,3.0,"COACHELLA VALLEY, CA",257.31,True,0.307692,6.0,Entire home/apt,6-20 Units,True,2022-03-06,2.5,90.0,2.0,135.0,economy,True,8.0,24.0,6.0,33.77026,92211
-116.36555,True,flexible,True,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",174.98,False,0.466321,4.0,Entire home/apt,2-5 Units,True,2021-10-23,1.0,100.0,2.0,139.0,economy,True,35.0,29.0,28.0,33.89881,92241
-116.31121,True,strict,False,Joshua Tree,2.0,"JOSHUA TREE, CA",128.21,True,0.765873,4.0,Entire home/apt,6-20 Units,False,2022-01-09,1.0,98.0,1.0,145.0,budget,True,72.0,26.0,73.0,34.14375,92252
-116.32657,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",228.91,True,0.714286,5.0,Entire home/apt,2-5 Units,True,2022-02-08,2.0,100.0,28.0,220.0,midscale,True,16.0,28.0,4.0,33.73329,92211
-116.4692,True,strict,True,Yucca Valley,5.0,"JOSHUA TREE, CA",407.65,False,0.536986,10.0,Entire home/apt,21+ Units,True,2021-10-31,2.0,99.044444,2.0,205.0,budget,True,90.0,59.0,77.0,34.1162,92284
-116.3518,True,strict,True,Joshua Tree,3.0,"JOSHUA TREE, CA",251.22,False,0.737569,6.0,Entire home/apt,21+ Units,True,2021-12-18,1.5,90.0,2.0,125.0,economy,True,2.0,26.0,97.0,34.15857,92252
-116.3086,True,strict,True,Joshua Tree,1.0,"JOSHUA TREE, CA",192.5,True,0.637363,4.0,Entire home/apt,21+ Units,True,2021-07-11,1.0,96.905172,2.0,110.0,upscale,True,116.0,45.0,89.0,34.13214,92252
-116.35013,True,strict,True,Joshua Tree,2.0,"JOSHUA TREE, CA",493.76,True,0.920548,4.0,Entire home/apt,2-5 Units,True,2022-02-09,1.5,98.0,1.0,150.0,luxury,True,139.0,62.0,167.0,34.11286,92252
-116.2444,True,strict,True,Joshua Tree,2.0,"JOSHUA TREE, CA",275.64,True,0.463277,4.0,Entire home/apt,21+ Units,False,2021-12-14,2.0,99.038462,1.0,130.0,upscale,True,78.0,34.0,66.0,34.16461,92252
-116.44115,True,super strict,False,Yucca Valley,3.0,"JOSHUA TREE, CA",266.71,True,0.209924,6.0,Entire home/apt,21+ Units,False,2021-11-17,2.0,87.75,2.0,225.0,economy,True,8.0,29.0,20.0,34.11757,92284
-116.3453,False,strict,True,Palm Desert,3.0,"COACHELLA VALLEY, CA",373.81,False,0.441718,6.0,Entire home/apt,21+ Units,True,2022-01-06,3.0,100.0,3.0,200.0,midscale,True,2.0,29.0,17.0,33.76804,92211
-116.47937,True,strict,True,Cathedral City,2.0,"COACHELLA VALLEY, CA",348.33,True,0.5875,4.0,Entire home/apt,21+ Units,True,2022-01-07,2.5,96.0,2.0,350.0,economy,True,41.0,29.0,35.0,33.8327,92234
-116.27359,True,strict,True,Joshua Tree,2.0,"JOSHUA TREE, CA",264.43,True,0.230556,4.0,Entire home/apt,21+ Units,False,2022-01-16,2.0,97.0,1.0,90.0,midscale,True,57.0,34.0,45.0,34.14963,92252
-116.34646,True,moderate,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",373.29,False,0.315385,4.0,Entire home/apt,1 Unit,True,2022-03-20,2.0,100.0,2.0,150.0,upscale,True,10.0,47.0,13.0,33.76515,92211
-116.31011,True,strict,True,Joshua Tree,5.0,"JOSHUA TREE, CA",1067.58,True,1.0,10.0,Entire home/apt,21+ Units,False,2021-07-17,6.0,70.0,2.0,350.0,upscale,True,4.0,64.0,1.0,34.09624,92252
-116.31549,True,moderate,False,Joshua Tree,3.0,"JOSHUA TREE, CA",345.63,False,0.514658,6.0,Entire home/apt,2-5 Units,False,2019-05-25,2.0,99.866906,1.0,150.0,upscale,True,278.0,28.0,91.0,34.11445,92252
-116.41784,True,strict,False,Yucca Valley,3.0,"JOSHUA TREE, CA",170.9,True,0.228487,6.0,Entire home/apt,6-20 Units,False,2022-02-02,1.5,88.0,1.0,100.0,budget,True,45.0,53.0,34.0,34.11875,92284
-116.52363,True,strict,True,Desert Hot Springs,4.0,"COACHELLA VALLEY, CA",579.29,False,0.431755,10.0,Entire home/apt,2-5 Units,True,2022-01-02,3.0,99.0,2.0,180.0,midscale,True,41.0,42.0,58.0,33.97705,92240
-116.39522,True,moderate,True,Yucca Valley,4.0,"JOSHUA TREE, CA",267.99,True,0.602094,8.0,Entire home/apt,6-20 Units,True,2021-10-18,2.0,97.0,2.0,175.0,economy,True,62.0,33.0,36.0,34.11053,92284
-116.42099,True,strict,True,Rancho Mirage,6.0,"COACHELLA VALLEY, CA",1278.72,False,0.559006,12.0,Entire home/apt,21+ Units,True,2021-11-30,6.5,100.0,28.0,595.0,upscale,True,3.0,56.0,12.0,33.77224,92270
-116.4869003296,True,super strict,True,Cathedral City,3.0,"COACHELLA VALLEY, CA",451.42,True,0.666667,6.0,Entire home/apt,21+ Units,True,2021-06-11,3.5,97.5,4.0,378.0,midscale,False,8.0,63.0,15.0,33.8392715454,92234
-116.40005,True,strict,True,Rancho Mirage,3.0,"COACHELLA VALLEY, CA",215.0,True,1.0,6.0,Entire home/apt,1 Unit,True,2021-12-28,3.0,100.0,28.0,150.0,budget,True,2.0,17.0,1.0,33.74995,92270
-116.4123,True,moderate,True,Rancho Mirage,1.0,"COACHELLA VALLEY, CA",500.0,False,1.0,6.0,Private room,6-20 Units,True,2022-03-07,1.0,100.0,3.0,0.0,luxury,True,1.0,11.0,1.0,33.80226,92270
-116.384468,False,super strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",441.34,False,0.649485,8.0,Entire home/apt,21+ Units,True,2021-12-04,2.0,99.090909,1.0,132.0,upscale,True,22.0,66.0,76.0,33.782326,92211
-116.36809,True,strict,False,Yucca Valley,4.0,"JOSHUA TREE, CA",380.26,False,0.318519,10.0,Entire home/apt,21+ Units,False,2022-01-25,2.0,95.135135,1.0,185.0,midscale,True,37.0,56.0,45.0,34.17351,92284
-116.27941,True,flexible,False,Joshua Tree,1.0,"JOSHUA TREE, CA",138.02,True,0.313433,4.0,Entire home/apt,2-5 Units,False,2020-11-08,1.0,90.0,1.0,0.0,economy,True,147.0,27.0,15.0,34.21067,92252
-116.41085,True,flexible,False,Yucca Valley,2.0,"JOSHUA TREE, CA",209.94,False,0.580282,6.0,Entire home/apt,2-5 Units,True,2020-12-03,2.0,96.0,1.0,140.0,midscale,True,137.0,57.0,77.0,34.13014,92284
-116.31847,True,strict,False,Joshua Tree,2.0,"JOSHUA TREE, CA",173.29,False,0.177474,6.0,Entire home/apt,2-5 Units,False,2017-11-13,1.0,94.030928,1.0,75.0,budget,True,194.0,21.0,24.0,34.20148,92252
-116.38334,True,strict,False,Palm Desert,0.0,"COACHELLA VALLEY, CA",372.64,False,0.148649,4.0,Entire home/apt,21+ Units,True,2022-01-13,1.0,100.0,1.0,150.0,midscale,False,3.0,8.0,5.0,33.78142,92211
-116.47794,True,strict,True,Cathedral City,3.0,"COACHELLA VALLEY, CA",327.53,True,0.595041,6.0,Entire home/apt,21+ Units,True,2022-01-10,2.5,99.0,2.0,275.0,economy,True,34.0,20.0,37.0,33.83178,92234
-116.31944,True,strict,False,Joshua Tree,3.0,"JOSHUA TREE, CA",199.79,True,0.373134,8.0,Entire home/apt,1 Unit,False,2022-01-31,2.0,94.0,1.0,130.0,budget,True,67.0,41.0,81.0,34.12199,92252
-116.43506,True,strict,True,Rancho Mirage,2.0,"COACHELLA VALLEY, CA",132.07,False,0.689655,4.0,Entire home/apt,2-5 Units,True,2022-01-06,2.0,100.0,28.0,150.0,budget,True,2.0,30.0,2.0,33.78727,92270
-116.39499,True,moderate,True,Yucca Valley,2.0,"JOSHUA TREE, CA",309.14,True,0.483965,8.0,Entire home/apt,21+ Units,False,2021-12-15,2.0,96.0,1.0,275.0,upscale,True,48.0,50.0,53.0,34.09908,92284
-116.31241,True,strict,False,Palm Desert,4.0,"COACHELLA VALLEY, CA",208.14,True,1.0,8.0,Entire home/apt,1 Unit,True,2021-06-24,2.0,100.0,28.0,250.0,budget,True,6.0,33.0,2.0,33.73875,92211
-116.33058,True,moderate,False,Palm Desert,3.0,"COACHELLA VALLEY, CA",446.38,False,0.519231,6.0,Entire home/apt,21+ Units,True,2021-06-25,3.5,93.466667,2.0,250.0,economy,True,15.0,30.0,31.0,33.76708,92211
-116.46574,True,strict,True,Desert Hot Springs,4.0,"COACHELLA VALLEY, CA",739.53,False,0.15,15.0,Entire home/apt,1 Unit,True,2021-06-29,3.0,87.0,2.0,425.0,luxury,True,11.0,20.0,5.0,33.96028,92240
-116.313416,True,strict,True,Joshua Tree,3.0,"JOSHUA TREE, CA",223.29,True,0.723164,6.0,Entire home/apt,2-5 Units,True,2021-06-09,2.0,97.0,2.0,170.0,economy,True,180.0,32.0,110.0,34.138088,92252
-116.26553,True,moderate,False,Joshua Tree,1.0,"JOSHUA TREE, CA",86.88,False,0.210526,4.0,Entire home/apt,2-5 Units,True,2022-01-11,1.0,95.0,1.0,0.0,budget,False,59.0,23.0,11.0,34.15422,92252
-116.33464,True,strict,False,Landers,2.0,"JOSHUA TREE, CA",189.62,True,0.295964,4.0,Entire home/apt,6-20 Units,False,2022-04-26,1.0,96.0,1.0,125.0,economy,True,19.0,46.0,21.0,34.24984,92285
-116.51882,True,moderate,False,Landers,2.0,"JOSHUA TREE, CA",274.81,True,0.673591,7.0,Entire home/apt,1 Unit,True,2022-04-26,2.0,99.0,2.0,150.0,upscale,True,51.0,32.0,69.0,34.35201,92285
-116.43357,True,moderate,True,Yucca Valley,2.0,"JOSHUA TREE, CA",244.13,True,0.622905,5.0,Entire home/apt,2-5 Units,False,2022-03-04,2.0,99.027778,2.0,150.0,midscale,True,72.0,50.0,78.0,34.10081,92284
-116.41522,True,flexible,True,Yucca Valley,3.0,"JOSHUA TREE, CA",230.88,True,0.317181,6.0,Entire home/apt,2-5 Units,False,2022-06-07,2.0,100.0,2.0,125.0,economy,True,9.0,29.0,27.0,34.11656,92284
-116.32788,True,strict,False,Joshua Tree,4.0,"JOSHUA TREE, CA",302.76,True,0.322581,8.0,Entire home/apt,1 Unit,False,2022-01-30,2.0,99.0,2.0,200.0,economy,True,36.0,52.0,38.0,34.14468,92252
-116.40643,True,strict,True,Yucca Valley,2.0,"JOSHUA TREE, CA",294.19,True,0.651099,8.0,Entire home/apt,6-20 Units,True,2022-01-18,2.0,99.008696,2.0,185.0,luxury,True,115.0,49.0,99.0,34.18257,92284
-116.30134,True,moderate,True,Joshua Tree,3.0,"JOSHUA TREE, CA",223.58,True,0.652055,8.0,Entire home/apt,2-5 Units,True,2017-11-20,2.0,99.0,2.0,100.0,economy,True,224.0,27.0,91.0,34.09753,92252
-116.3469,True,moderate,True,Joshua Tree,2.0,"JOSHUA TREE, CA",283.26,True,0.137725,4.0,Entire home/apt,1 Unit,False,2022-01-20,2.0,98.419355,1.0,125.0,economy,True,31.0,55.0,15.0,34.12159,92252
-116.35268,True,flexible,True,Palm Desert,1.0,"COACHELLA VALLEY, CA",216.49,True,0.321429,4.0,Entire home/apt,6-20 Units,True,2021-08-23,1.0,100.0,5.0,150.0,midscale,True,2.0,43.0,13.0,33.7706,92211
-116.31469,True,strict,True,Joshua Tree,3.0,"JOSHUA TREE, CA",269.65,True,0.507205,8.0,Entire home/apt,6-20 Units,False,2022-01-21,2.0,96.0,2.0,150.0,economy,True,111.0,27.0,84.0,34.16494,92252
-116.304,True,strict,True,Joshua Tree,5.0,"JOSHUA TREE, CA",1190.78,False,0.244275,12.0,Entire home/apt,21+ Units,True,2022-01-17,2.0,93.0,1.0,420.0,upscale,True,15.0,33.0,13.0,34.092,92252
-116.49614,True,flexible,False,Desert Hot Springs,2.0,"COACHELLA VALLEY, CA",175.61,False,0.5,4.0,Entire home/apt,1 Unit,False,2022-01-26,1.0,94.0,2.0,89.0,budget,True,47.0,33.0,61.0,33.93069,92240
-116.45152,True,strict,True,Cathedral City,1.0,"COACHELLA VALLEY, CA",148.5,False,0.526316,4.0,Entire home/apt,1 Unit,True,2022-01-29,1.0,100.0,31.0,0.0,midscale,True,2.0,10.0,3.0,33.8159,92234
-116.44437,True,moderate,True,Yucca Valley,2.0,"JOSHUA TREE, CA",250.79,False,0.484076,5.0,Entire home/apt,1 Unit,False,2022-04-29,1.0,99.0,1.0,150.0,economy,True,89.0,33.0,68.0,34.11163,92284
-116.34495,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",291.97,False,0.625668,4.0,Entire home/apt,6-20 Units,True,2022-02-08,2.0,100.0,2.0,150.0,midscale,True,48.0,28.0,42.0,33.7662,92211
-116.49501,True,strict,True,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",305.23,False,0.768571,6.0,Entire home/apt,1 Unit,True,2022-01-16,2.0,99.0,3.0,120.0,economy,True,19.0,38.0,57.0,33.97801,92240
-116.30545,True,strict,False,Joshua Tree,4.0,"JOSHUA TREE, CA",662.46,True,0.532578,8.0,Entire home/apt,6-20 Units,True,2022-02-03,3.0,100.0,1.0,220.0,luxury,True,68.0,38.0,80.0,34.15565,92252
-116.39663,True,strict,True,Yucca Valley,4.0,"JOSHUA TREE, CA",467.07,True,0.263975,12.0,Entire home/apt,1 Unit,True,2022-04-28,2.0,98.0,2.0,0.0,upscale,True,24.0,37.0,38.0,34.11402,92284
-116.477844,True,strict,True,Cathedral City,1.0,"COACHELLA VALLEY, CA",241.51,False,0.395161,2.0,Entire home/apt,2-5 Units,True,2022-03-11,2.0,98.461538,4.0,195.0,upscale,True,13.0,20.0,9.0,33.836773,92234
-116.26579,True,moderate,True,Joshua Tree,2.0,"JOSHUA TREE, CA",481.29,False,0.460177,8.0,Entire home/apt,6-20 Units,False,2022-01-29,2.5,98.098361,2.0,240.0,luxury,True,61.0,59.0,82.0,34.12711,92252
-116.41806,True,flexible,True,Yucca Valley,3.0,"JOSHUA TREE, CA",274.99,True,0.477778,6.0,Entire home/apt,1 Unit,True,2022-02-01,2.0,96.045977,2.0,95.0,economy,True,87.0,50.0,68.0,34.12902,92284
-116.49919,True,moderate,False,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",400.81,True,0.531034,6.0,Entire home/apt,2-5 Units,True,2022-02-10,2.0,96.0,2.0,175.0,midscale,True,30.0,38.0,27.0,33.97842,92240
